frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
138,4.6000,0.7811,1.9666,16.5000,125.99,0.688,0.282
139,4.6333,0.6774,1.9988,18.1667,125.93,0.677,0.251
140,4.6667,0.6935,2.0268,18.4097,125.81,0.667,0.252
141,4.7000,0.7534,2.0694,19.5069,125.75,0.669,0.251
142,4.7333,0.8615,2.1294,20.0694,125.58,0.669,0.270
143,4.7667,0.7644,2.2216,21.0556,125.54,0.658,0.249
144,4.8000,0.7803,2.2676,21.0069,125.38,0.649,0.240
145,4.8333,0.8363,2.2551,18.9514,125.32,0.653,0.239
146,4.8667,0.9370,2.2996,17.5069,125.21,0.653,0.259
147,4.9000,0.8136,2.3661,17.8611,125.15,0.641,0.225
148,4.9333,0.9710,2.4314,17.0556,125.02,0.647,0.254
149,4.9667,1.0068,2.5714,17.0694,125.07,0.635,0.261
150,5.0000,0.8945,2.5990,16.5625,124.99,0.636,0.214
151,5.0333,0.9354,2.6159,15.6250,124.94,0.638,0.222
152,5.0667,0.9752,2.6133,14.1875,124.84,0.648,0.241
153,5.1000,0.8726,2.6906,14.0347,124.97,0.642,0.214
154,5.1333,0.8487,2.7153,15.3750,124.84,0.643,0.206
155,5.1667,0.8994,2.7097,16.2153,124.76,0.642,0.211
156,5.2000,0.9401,2.6823,16.2778,124.71,0.652,0.237
157,5.2333,0.8082,2.6286,16.5903,124.84,0.645,0.212
158,5.2667,0.7866,2.6517,17.0278,124.75,0.643,0.210
159,5.3000,0.8053,2.5413,15.7639,124.71,0.650,0.212
160,5.3333,0.8861,2.4692,14.4306,124.69,0.667,0.239
161,5.3667,0.7088,2.4364,13.3472,124.88,0.649,0.219
162,5.4000,0.7194,2.4275,13.3750,124.79,0.655,0.216
163,5.4333,0.7272,2.3193,12.7222,124.82,0.658,0.216
164,5.4667,0.8573,2.2161,11.4306,124.81,0.668,0.244
165,5.5000,0.6478,2.1840,11.7222,125.04,0.664,0.231
166,5.5333,0.6359,2.1611,11.7222,124.99,0.662,0.221
167,5.5667,0.7489,2.0960,10.1458,125.00,0.664,0.219
168,5.6000,0.7791,2.0090,9.1181,125.11,0.670,0.264
169,5.6333,0.5880,1.9766,8.6389,125.28,0.664,0.232
170,5.6667,0.5775,1.9481,7.9653,125.23,0.666,0.234
171,5.7000,0.6646,1.9124,8.4097,125.24,0.665,0.234
172,5.7333,0.7225,1.8124,7.8472,125.32,0.673,0.267
173,5.7667,0.5500,1.8166,8.0625,125.49,0.663,0.237
174,5.8000,0.5324,1.8198,8.1806,125.43,0.670,0.244
175,5.8333,0.6286,1.6888,7.7500,125.47,0.669,0.242
176,5.8667,0.6322,1.6434,6.8194,125.50,0.665,0.275
177,5.9000,0.5239,1.6544,6.5972,125.56,0.657,0.255
178,5.9333,0.5120,1.6484,6.7292,125.62,0.658,0.244
