frame,time,motion,luma,centroid_x,centroid_y
173,5.7667,0.1120,205.04,0.617,0.503
174,5.8000,205.0187,205.02,0.500,0.460
175,5.8333,0.4158,0.00,0.413,0.505
176,5.8667,9.3568,0.42,0.495,0.506
177,5.9000,8.6341,9.77,0.542,0.507
178,5.9333,5.2821,18.18,0.446,0.502
179,5.9667,10.7188,22.90,0.445,0.507
180,6.0000,12.6415,25.66,0.396,0.508
181,6.0333,9.6914,27.06,0.342,0.507
182,6.0667,8.2326,27.60,0.350,0.507
183,6.1000,6.3763,28.78,0.320,0.507
184,6.1333,4.8859,29.98,0.288,0.506
185,6.1667,3.7882,30.79,0.272,0.507
186,6.2000,2.9688,31.14,0.257,0.508
187,6.2333,2.8116,31.29,0.341,0.507
188,6.2667,11.7218,31.83,0.767,0.506
189,6.3000,9.9661,41.50,0.761,0.507
190,6.3333,5.2899,49.80,0.699,0.504
191,6.3667,3.2700,53.68,0.714,0.511
192,6.4000,2.0655,55.80,0.660,0.514
193,6.4333,1.0074,56.97,0.585,0.507
194,6.4667,0.5178,57.24,0.481,0.515
195,6.5000,0.3112,57.20,0.542,0.514
196,6.5333,0.2708,57.24,0.661,0.508
197,6.5667,0.3138,57.19,0.546,0.514
198,6.6000,0.1419,57.31,0.619,0.513
199,6.6333,0.1211,57.38,0.597,0.524
200,6.6667,0.1901,57.40,0.616,0.518
201,6.7000,0.1198,57.47,0.519,0.517
202,6.7333,0.0972,57.46,0.506,0.504
203,6.7667,0.0638,57.51,0.492,0.505
204,6.8000,0.1415,57.50,0.697,0.452
205,6.8333,0.0647,57.61,0.467,0.500
206,6.8667,0.0460,57.58,0.507,0.505
207,6.9000,0.2795,57.59,0.210,0.508
208,6.9333,0.0634,57.82,0.593,0.510
209,6.9667,0.0799,57.80,0.652,0.496
210,7.0000,0.1228,57.83,0.709,0.501
211,7.0333,0.2439,57.85,0.775,0.504
212,7.0667,72.8064,57.98,0.506,0.508
213,7.1000,0.4497,37.11,0.551,0.537
214,7.1333,0.4401,36.69,0.523,0.538
215,7.1667,31.8576,36.33,0.465,0.899
216,7.2000,24.5495,66.58,0.475,0.726
217,7.2333,18.1671,90.09,0.478,0.594
218,7.2667,27.0625,107.35,0.481,0.491
219,7.3000,11.5894,132.38,0.473,0.442
220,7.3333,10.4757,141.22,0.466,0.434
221,7.3667,15.4288,148.20,0.479,0.375
222,7.4000,9.8038,159.29,0.454,0.506
223,7.4333,10.8815,161.92,0.473,0.604
224,7.4667,8.0864,161.76,0.461,0.523
225,7.5000,11.1107,162.67,0.466,0.487
226,7.5333,4.0369,164.76,0.469,0.441
227,7.5667,2.8798,165.87,0.478,0.414
228,7.6000,2.6337,166.67,0.471,0.395
229,7.6333,0.6398,168.10,0.472,0.471
230,7.6667,0.6849,168.43,0.465,0.565
231,7.7000,0.8650,168.77,0.461,0.510
232,7.7333,0.2834,169.16,0.441,0.524
233,7.7667,0.1957,169.37,0.460,0.520
234,7.8000,0.1089,169.41,0.424,0.470
235,7.8333,0.5317,169.44,0.484,0.510
236,7.8667,0.6489,169.66,0.453,0.590
237,7.9000,0.9909,170.12,0.450,0.690
238,7.9333,5.3030,170.65,0.451,0.659
239,7.9667,5.4167,173.02,0.453,0.660
240,8.0000,7.5655,175.32,0.456,0.639
241,8.0333,14.1914,179.44,0.471,0.376
242,8.0667,10.0499,185.45,0.453,0.269
243,8.1000,9.6649,188.87,0.461,0.275
244,8.1333,7.0178,190.67,0.434,0.405
245,8.1667,34.5447,188.77,0.471,0.500
246,8.2000,81.7561,161.12,0.494,0.574
247,8.2333,55.4041,84.40,0.501,0.441
248,8.2667,4.3655,31.47,0.506,0.489
249,8.3000,3.0595,35.79,0.508,0.488
250,8.3333,2.7925,38.69,0.505,0.490
251,8.3667,2.4800,41.22,0.514,0.482
252,8.4000,0.5412,43.03,0.531,0.475
253,8.4333,0.7804,43.30,0.525,0.484
254,8.4667,1.2925,42.86,0.512,0.487
255,8.5000,1.4236,42.12,0.507,0.491
256,8.5333,0.4436,41.41,0.535,0.489
257,8.5667,0.4266,41.44,0.532,0.492
258,8.6000,0.5621,41.30,0.531,0.487
259,8.6333,0.2886,41.50,0.518,0.497
260,8.6667,0.2322,41.56,0.581,0.470
261,8.7000,0.3511,41.71,0.519,0.502
262,8.7333,0.2418,41.75,0.537,0.489
263,8.7667,0.1562,41.94,0.564,0.470
264,8.8000,0.2157,41.93,0.515,0.457
