frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
138,4.6000,3.0327,13.1412,42.4514,128.11,0.542,0.321
139,4.6333,0.4299,12.2525,41.8542,127.80,0.471,0.565
140,4.6667,3.2131,12.6986,43.3611,128.10,0.536,0.308
141,4.7000,3.3183,12.8194,43.5208,127.84,0.542,0.317
142,4.7333,3.4249,13.8239,43.9583,127.89,0.541,0.314
143,4.7667,3.5046,13.9435,43.3958,127.44,0.546,0.307
144,4.8000,0.3125,13.0681,43.7639,127.42,0.510,0.600
145,4.8333,3.6507,13.1449,43.0069,127.59,0.542,0.305
146,4.8667,3.9315,13.3901,44.8819,127.25,0.541,0.312
147,4.9000,3.9966,14.6276,46.0972,127.44,0.539,0.301
148,4.9333,4.1500,15.1111,48.1944,127.16,0.549,0.297
149,4.9667,0.3084,14.0554,48.8264,127.04,0.499,0.576
150,5.0000,4.6283,14.5097,47.8958,126.83,0.535,0.304
151,5.0333,5.1502,15.3087,51.6736,126.62,0.523,0.299
152,5.0667,5.7605,17.6643,54.0139,126.37,0.512,0.302
153,5.1000,6.8045,19.6405,55.8542,125.28,0.511,0.325
154,5.1333,3.4949,20.1624,59.2639,124.43,0.423,0.390
155,5.1667,8.3466,23.2214,69.3056,123.92,0.489,0.343
156,5.2000,9.7301,27.1807,78.8472,122.54,0.486,0.356
157,5.2333,11.1683,32.3166,92.8056,121.03,0.484,0.374
158,5.2667,13.1442,37.7573,106.7500,119.58,0.458,0.385
159,5.3000,12.7102,40.6910,124.1250,118.22,0.425,0.429
160,5.3333,18.4891,45.9450,118.7708,116.68,0.454,0.423
161,5.3667,22.5621,51.2102,127.9306,114.05,0.459,0.441
162,5.4000,27.3407,58.5152,162.0347,111.02,0.475,0.464
163,5.4333,33.5828,66.4767,171.6181,106.52,0.503,0.497
164,5.4667,38.8203,78.0145,189.5764,100.75,0.533,0.529
165,5.5000,37.4640,87.7310,197.4931,95.27,0.556,0.539
166,5.5333,33.2536,90.5361,198.2014,94.25,0.550,0.536
167,5.5667,29.1717,91.6035,191.4236,95.28,0.517,0.519
168,5.6000,26.9295,90.0467,180.9028,95.95,0.485,0.494
169,5.6333,25.1108,87.4389,187.5139,96.72,0.444,0.469
170,5.6667,24.0669,83.2797,192.0278,97.44,0.433,0.446
171,5.7000,22.7625,75.1526,183.6667,97.81,0.440,0.450
172,5.7333,19.5537,66.5880,176.0694,97.14,0.441,0.444
173,5.7667,16.2454,63.3478,143.7014,96.17,0.445,0.439
174,5.8000,12.4639,58.0344,141.2222,95.48,0.421,0.436
175,5.8333,10.6689,51.6912,114.1111,94.76,0.467,0.432
176,5.8667,8.3839,49.5384,102.5764,94.59,0.492,0.436
177,5.9000,6.3311,45.3006,102.0069,94.26,0.523,0.440
178,5.9333,4.3817,41.8443,85.1389,94.21,0.590,0.440
179,5.9667,1.3280,38.2065,83.3750,93.99,0.443,0.443
180,6.0000,2.1434,33.6845,63.1111,94.00,0.833,0.471
181,6.0333,2.3543,30.1572,62.3889,93.97,0.833,0.474
182,6.0667,2.5558,24.5855,71.6806,94.03,0.833,0.475
183,6.1000,2.3865,18.4265,73.3264,94.11,0.836,0.481
184,6.1333,0.0255,12.0812,64.5625,93.92,0.826,0.463
185,6.1667,2.1736,7.7117,67.5764,93.91,0.842,0.492
186,6.2000,2.0119,5.3367,58.3056,93.56,0.843,0.503
187,6.2333,1.9294,4.2716,56.9236,93.21,0.834,0.500
188,6.2667,2.0196,4.5673,58.3194,92.97,0.821,0.495
189,6.3000,0.2750,4.5824,56.6181,92.88,0.362,0.414
190,6.3333,2.1610,4.7191,54.5972,92.88,0.811,0.485
191,6.3667,2.2181,4.8499,58.7917,92.78,0.814,0.472
192,6.4000,1.9376,4.9765,62.8194,92.68,0.819,0.474
193,6.4333,1.7917,4.6889,57.9583,92.37,0.823,0.476
194,6.4667,0.0232,4.4239,50.7778,92.12,0.642,0.469
195,6.5000,1.5806,4.3209,50.2222,92.13,0.824,0.481
196,6.5333,1.4916,4.3972,54.1944,92.16,0.821,0.481
197,6.5667,1.3601,4.1287,46.9236,92.17,0.823,0.475
198,6.6000,1.2428,4.2177,57.9444,92.05,0.833,0.482
199,6.6333,0.2696,4.4072,71.3472,91.93,0.350,0.417
200,6.6667,1.1984,4.1033,69.6319,91.93,0.833,0.492
201,6.7000,1.1621,3.9197,60.7847,91.73,0.831,0.492
202,6.7333,1.0758,4.0335,58.5625,91.46,0.834,0.493
203,6.7667,1.0186,3.9051,51.5972,91.32,0.838,0.494
204,6.8000,0.0132,3.7756,46.4236,91.23,0.548,0.437
205,6.8333,0.9538,3.6700,48.3194,91.23,0.842,0.497
206,6.8667,0.8710,3.6842,54.8958,91.10,0.843,0.496
207,6.9000,0.8519,3.5530,55.4167,90.99,0.840,0.499
208,6.9333,0.8035,3.3378,55.9514,90.94,0.837,0.493
209,6.9667,0.5745,3.5369,49.5278,90.85,0.368,0.422
210,7.0000,1.1947,3.7718,43.1944,90.95,0.657,0.452
211,7.0333,2.8383,5.7014,38.9722,90.94,0.454,0.396
212,7.0667,4.0241,8.9523,39.1736,91.04,0.405,0.409
213,7.1000,6.0871,13.5101,36.3681,90.94,0.407,0.431
214,7.1333,7.5430,18.2893,46.6875,91.09,0.363,0.434
215,7.1667,10.5385,23.3101,56.5417,91.07,0.399,0.441
216,7.2000,13.1962,26.0541,54.8264,91.20,0.391,0.443
217,7.2333,16.0214,28.2432,65.7500,91.00,0.391,0.446
218,7.2667,18.2477,32.1341,84.0347,90.97,0.394,0.449
219,7.3000,20.1488,34.7123,98.1042,90.93,0.398,0.450
220,7.3333,22.6730,38.0719,103.2708,90.42,0.403,0.456
221,7.3667,24.1955,43.3251,115.5556,90.04,0.409,0.465
222,7.4000,24.5890,45.3631,125.8542,89.47,0.424,0.476
223,7.4333,24.4535,49.3023,128.6250,88.49,0.441,0.493
224,7.4667,24.8826,54.6547,149.5486,87.05,0.461,0.510
225,7.5000,25.6636,58.5522,151.0833,85.51,0.472,0.528
226,7.5333,26.8026,62.7864,151.7222,83.49,0.476,0.547
227,7.5667,29.0111,66.8752,150.8403,80.94,0.473,0.562
228,7.6000,32.1092,71.7131,178.3056,76.99,0.463,0.580
229,7.6333,34.9309,76.1820,186.6458,72.80,0.452,0.572
230,7.6667,36.3898,79.7746,206.1181,69.62,0.453,0.568
231,7.7000,34.4314,84.3579,219.0000,65.08,0.488,0.558
232,7.7333,36.4048,86.2640,221.8750,60.84,0.440,0.525
233,7.7667,36.1632,84.9285,220.5208,59.31,0.409,0.487
234,7.8000,36.2460,82.9172,220.4583,61.54,0.443,0.460
235,7.8333,36.7758,81.4144,214.3403,62.24,0.541,0.475
236,7.8667,35.3865,76.8755,221.0625,58.29,0.544,0.506
237,7.9000,34.5025,76.1290,210.2153,55.84,0.525,0.559
238,7.9333,31.4729,75.9930,214.9514,58.08,0.497,0.583
239,7.9667,31.3678,73.8475,219.0417,61.50,0.532,0.602
240,8.0000,32.8940,75.1360,193.6111,62.62,0.576,0.616
241,8.0333,29.9010,76.5242,174.0903,68.83,0.555,0.620
242,8.0667,26.5520,80.5227,180.8889,73.49,0.528,0.610
243,8.1000,23.9378,82.1341,192.9722,76.62,0.513,0.594
244,8.1333,21.7836,85.9807,194.9931,79.16,0.509,0.577
245,8.1667,20.8990,79.6374,171.6597,81.06,0.494,0.557
246,8.2000,18.6532,73.5907,162.5069,80.86,0.515,0.541
247,8.2333,16.9023,72.7582,172.8750,82.24,0.528,0.526
248,8.2667,15.6574,67.3255,165.8472,83.73,0.539,0.516
249,8.3000,13.7982,59.7450,140.4653,85.17,0.556,0.509
250,8.3333,12.4919,53.9763,129.4931,86.19,0.572,0.505
251,8.3667,11.2416,49.8520,117.0625,86.95,0.589,0.509
252,8.4000,9.4976,45.9646,101.6875,87.28,0.596,0.502
253,8.4333,7.7037,42.1356,122.2153,87.16,0.601,0.497
254,8.4667,5.9986,39.7178,132.1319,87.34,0.607,0.494
255,8.5000,4.4513,37.0977,131.7014,87.29,0.642,0.497
256,8.5333,3.0549,34.7273,129.7153,87.37,0.662,0.470
257,8.5667,1.6838,31.4287,119.4444,87.17,0.726,0.421
258,8.6000,1.1057,26.9477,94.1736,87.31,0.717,0.435
259,8.6333,0.1030,21.9800,73.0694,87.24,0.586,0.458
260,8.6667,0.2675,17.4897,54.7917,87.26,0.707,0.642
261,8.7000,0.2026,13.3944,41.5139,87.18,0.709,0.687
262,8.7333,0.1696,9.2416,31.9097,87.24,0.731,0.728
263,8.7667,0.1519,5.7541,21.8611,87.21,0.738,0.734
264,8.8000,0.0954,3.1570,13.9236,87.22,0.518,0.461
