frame,time,motion,luma,centroid_x,centroid_y
227,9.4583,7.6202,176.18,0.451,0.535
228,9.5000,3.2977,175.65,0.433,0.547
229,9.5417,6.1402,175.28,0.485,0.536
230,9.5833,14.4874,175.02,0.464,0.479
231,9.6250,26.8854,173.88,0.509,0.470
232,9.6667,32.3242,165.54,0.387,0.506
233,9.7083,39.3017,165.57,0.389,0.505
234,9.7500,36.9384,166.53,0.425,0.542
235,9.7917,24.2504,154.66,0.391,0.445
236,9.8333,15.0113,152.37,0.421,0.406
237,9.8750,11.4115,153.86,0.443,0.417
238,9.9167,11.7044,157.37,0.491,0.435
239,9.9583,9.7049,162.54,0.537,0.502
240,10.0000,14.5764,165.77,0.531,0.487
241,10.0417,20.1636,168.40,0.519,0.476
242,10.0833,26.1836,171.13,0.521,0.478
243,10.1250,32.6554,174.73,0.520,0.478
244,10.1667,35.4640,179.64,0.460,0.478
245,10.2083,37.1758,180.68,0.392,0.447
246,10.2500,36.5634,172.13,0.437,0.456
247,10.2917,35.6159,158.18,0.527,0.518
248,10.3333,29.6133,143.83,0.612,0.580
249,10.3750,23.3624,133.33,0.478,0.554
250,10.4167,17.9510,135.08,0.384,0.499
251,10.4583,28.5838,138.50,0.282,0.603
252,10.5000,15.6545,160.16,0.305,0.582
253,10.5417,15.7313,158.18,0.293,0.588
254,10.5833,10.9006,149.69,0.312,0.599
255,10.6250,7.1263,143.89,0.370,0.571
256,10.6667,5.2908,141.48,0.456,0.512
257,10.7083,4.7852,140.76,0.535,0.478
258,10.7500,4.8945,139.42,0.592,0.454
259,10.7917,4.6458,138.81,0.624,0.453
260,10.8333,4.2439,137.84,0.616,0.456
261,10.8750,4.5942,137.22,0.577,0.479
262,10.9167,6.0933,137.80,0.547,0.469
263,10.9583,5.2448,141.17,0.569,0.439
264,11.0000,4.6589,145.58,0.625,0.411
265,11.0417,5.5074,148.89,0.655,0.408
266,11.0833,7.1376,151.75,0.655,0.408
267,11.1250,7.7322,155.78,0.644,0.424
268,11.1667,8.1328,160.09,0.577,0.441
269,11.2083,8.6146,163.70,0.524,0.474
270,11.2500,8.9089,166.82,0.488,0.497
271,11.2917,8.8520,170.33,0.440,0.482
272,11.3333,8.8325,173.15,0.345,0.438
273,11.3750,10.6962,173.65,0.310,0.439
274,11.4167,19.2591,171.93,0.271,0.496
275,11.4583,26.8394,164.74,0.349,0.569
276,11.5000,28.7300,155.76,0.610,0.661
277,11.5417,53.1536,154.01,0.423,0.499
278,11.5833,65.5035,160.22,0.402,0.505
279,11.6250,46.8181,163.68,0.391,0.457
280,11.6667,30.8650,158.01,0.413,0.402
281,11.7083,14.7765,154.93,0.420,0.440
282,11.7500,8.2513,151.71,0.572,0.659
283,11.7917,12.2756,148.49,0.464,0.595
284,11.8333,7.8420,150.07,0.503,0.554
285,11.8750,17.6198,149.12,0.448,0.650
286,11.9167,20.2500,146.16,0.418,0.670
287,11.9583,10.4809,146.09,0.450,0.494
288,12.0000,9.1645,147.12,0.441,0.452
289,12.0417,9.2148,148.76,0.434,0.464
290,12.0833,8.1115,150.49,0.423,0.418
291,12.1250,9.0833,153.62,0.447,0.483
292,12.1667,31.2018,154.13,0.588,0.659
293,12.2083,36.1636,142.52,0.605,0.479
294,12.2500,22.1628,138.30,0.662,0.516
295,12.2917,16.4392,151.05,0.656,0.364
296,12.3333,7.3789,159.40,0.418,0.418
297,12.3750,6.9683,158.78,0.378,0.474
298,12.4167,7.5243,157.20,0.404,0.481
299,12.4583,7.1649,155.19,0.385,0.484
300,12.5000,7.0764,153.71,0.353,0.478
301,12.5417,6.7977,151.52,0.355,0.477
302,12.5833,6.7899,149.90,0.408,0.476
303,12.6250,6.9987,148.44,0.470,0.466
304,12.6667,7.1975,147.90,0.493,0.482
305,12.7083,7.2908,146.36,0.459,0.523
306,12.7500,16.1046,144.78,0.551,0.509
307,12.7917,25.4392,142.59,0.529,0.520
308,12.8333,25.8012,142.05,0.506,0.518
309,12.8750,22.4848,147.01,0.489,0.564
310,12.9167,21.4692,152.90,0.452,0.590
311,12.9583,18.0360,156.82,0.424,0.574
312,13.0000,14.7083,162.10,0.455,0.561
313,13.0417,10.2943,167.13,0.491,0.550
314,13.0833,7.5955,170.32,0.503,0.500
315,13.1250,4.5985,169.84,0.511,0.511
316,13.1667,14.5560,169.39,0.431,0.530
317,13.2083,16.5538,171.18,0.449,0.540
318,13.2500,10.6228,172.19,0.509,0.527
319,13.2917,24.3563,169.54,0.470,0.537
320,13.3333,75.6142,160.61,0.459,0.510
321,13.3750,83.5373,94.80,0.483,0.518
322,13.4167,16.9340,17.02,0.499,0.520
