frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
242,8.0747,10.1859,20.9068,137.2431,45.08,0.543,0.543
243,8.1081,12.4108,28.6025,141.4653,51.29,0.541,0.539
244,8.1415,13.4755,33.1264,122.0417,58.86,0.538,0.529
245,8.1748,14.5533,35.1533,120.7222,63.42,0.549,0.537
246,8.2082,15.4172,35.0653,128.5486,64.79,0.567,0.530
247,8.2416,16.9754,34.6011,121.5208,64.91,0.595,0.522
248,8.2749,17.8435,32.7969,135.0556,64.52,0.636,0.513
249,8.3083,19.1357,32.5296,165.4583,64.53,0.670,0.506
250,8.3417,20.8706,32.4289,151.9375,66.49,0.664,0.508
251,8.3750,24.2281,31.6603,109.7639,69.04,0.657,0.502
252,8.4084,24.3364,30.8797,137.7986,66.84,0.668,0.561
253,8.4418,21.3661,26.3418,116.2778,65.64,0.650,0.562
254,8.4751,16.2789,24.6616,96.2361,62.28,0.585,0.428
255,8.5085,14.8401,24.0282,78.8681,61.27,0.422,0.264
256,8.5419,18.8177,27.2133,99.3681,60.56,0.382,0.321
257,8.5752,20.5388,30.2000,162.6042,60.95,0.395,0.388
258,8.6086,19.7292,33.3730,151.4097,59.83,0.436,0.472
259,8.6420,18.5815,31.0661,138.9306,59.33,0.477,0.518
260,8.6753,16.0639,28.0768,134.2917,60.03,0.497,0.541
261,8.7087,12.4166,28.2616,135.4306,60.14,0.515,0.553
262,8.7421,8.0647,28.6368,140.3958,60.44,0.521,0.568
263,8.7754,4.0955,28.1088,135.7847,60.53,0.535,0.571
264,8.8088,3.8574,30.6976,134.3125,60.87,0.533,0.499
265,8.8422,5.7700,31.8773,128.7917,61.22,0.503,0.515
266,8.8755,7.4974,30.7458,107.7986,62.26,0.501,0.506
267,8.9089,8.0576,27.5418,101.3472,63.51,0.501,0.515
268,8.9423,8.5557,22.6331,73.4861,64.43,0.502,0.517
269,8.9756,8.4795,23.0450,68.2361,64.92,0.495,0.509
270,9.0090,8.0882,26.6222,73.4167,65.41,0.514,0.513
271,9.0424,7.5166,29.7466,75.9236,66.59,0.543,0.515
272,9.0757,7.5986,32.0777,89.5000,67.64,0.572,0.519
273,9.1091,7.3763,33.8058,106.4931,69.37,0.578,0.530
274,9.1425,7.7965,35.3994,121.2431,70.66,0.596,0.520
275,9.1758,7.2561,35.7281,125.7708,72.51,0.587,0.531
276,9.2092,7.2329,35.3054,123.9514,73.30,0.581,0.515
277,9.2426,7.1271,34.2955,116.1181,74.05,0.589,0.518
278,9.2759,6.6941,33.4715,91.0069,74.24,0.577,0.535
279,9.3093,6.5946,33.5616,88.8056,74.57,0.551,0.533
280,9.3427,6.6723,34.1663,89.3472,75.04,0.561,0.573
281,9.3760,7.6786,35.1423,94.5972,76.27,0.603,0.598
282,9.4094,8.1423,35.8386,100.6458,78.34,0.600,0.598
283,9.4428,7.2061,35.8220,104.7014,81.04,0.542,0.564
284,9.4761,7.3430,35.3695,121.2222,82.48,0.533,0.570
285,9.5095,7.1979,34.5556,127.8819,83.87,0.511,0.553
286,9.5429,10.4426,37.1315,124.8819,83.94,0.643,0.431
287,9.5762,12.0371,41.4588,160.5625,86.98,0.571,0.472
288,9.6096,12.3363,45.6694,185.3264,90.99,0.502,0.501
289,9.6430,8.7929,46.4499,185.5833,95.79,0.442,0.564
290,9.6763,8.4831,45.6310,184.9792,97.11,0.518,0.518
291,9.7097,8.6259,45.3058,166.8889,97.17,0.552,0.498
292,9.7431,7.6632,43.8727,138.8889,96.51,0.591,0.487
293,9.7764,7.1353,42.4325,123.1667,95.71,0.544,0.525
294,9.8098,6.5944,38.1640,120.9792,94.73,0.497,0.551
295,9.8432,6.4606,34.7910,73.9583,94.81,0.517,0.531
296,9.8765,6.2856,34.7931,84.9722,94.98,0.525,0.517
297,9.9099,6.1198,34.7500,93.4375,95.68,0.520,0.520
298,9.9433,6.1787,33.4378,71.1111,95.94,0.488,0.534
299,9.9766,11.2321,34.5200,80.1458,96.66,0.477,0.487
300,10.0100,7.6977,35.1250,78.5069,96.76,0.462,0.549
301,10.0434,8.3938,36.9084,75.1667,96.93,0.467,0.550
302,10.0767,9.1147,38.2284,75.0764,96.89,0.469,0.549
303,10.1101,8.9168,39.4124,75.9306,97.36,0.474,0.557
304,10.1435,9.4645,40.3655,78.8472,97.41,0.472,0.545
305,10.1768,9.3497,41.9838,84.3264,97.68,0.478,0.541
306,10.2102,9.4270,42.9595,88.6458,98.11,0.475,0.525
307,10.2436,9.1125,43.0648,92.0556,98.90,0.489,0.522
308,10.2769,10.9886,44.6191,97.0556,99.37,0.504,0.520
309,10.3103,13.9346,47.4056,103.9653,99.43,0.513,0.524
310,10.3437,17.8914,50.7170,129.4444,99.37,0.522,0.514
311,10.3770,21.9744,54.6913,159.0972,99.01,0.533,0.500
312,10.4104,26.2372,59.3448,158.8194,98.47,0.539,0.484
313,10.4438,30.8821,65.1070,180.8264,96.13,0.551,0.457
314,10.4771,31.0888,70.0396,188.2292,92.34,0.528,0.474
315,10.5105,33.7008,73.9602,192.9375,90.80,0.496,0.465
316,10.5439,39.4297,77.0506,194.8194,90.52,0.490,0.462
317,10.5772,43.8647,76.1545,134.2431,90.96,0.492,0.452
318,10.6106,43.5927,73.1893,136.2569,92.12,0.449,0.487
319,10.6440,51.1609,81.4635,167.2222,93.13,0.416,0.477
320,10.6773,46.3438,66.1291,194.3403,89.56,0.336,0.456
321,10.7107,33.0677,59.1724,134.1250,79.14,0.307,0.358
322,10.7441,11.3401,58.5576,131.5764,61.11,0.447,0.193
323,10.7774,7.7020,57.1799,150.8264,57.33,0.453,0.341
324,10.8108,7.2094,54.3216,159.3264,57.23,0.441,0.526
325,10.8442,7.6479,52.5237,158.1389,56.03,0.447,0.699
326,10.8775,9.1228,47.5597,143.2778,56.51,0.417,0.611
327,10.9109,10.0666,43.9725,171.4722,56.53,0.362,0.466
328,10.9443,10.5617,30.6421,155.3750,57.85,0.326,0.321
329,10.9776,10.0241,11.3214,110.3194,58.41,0.298,0.257
330,11.0110,6.8125,8.6708,90.7222,58.42,0.368,0.339
331,11.0444,5.0768,7.8277,79.3611,56.87,0.512,0.454
332,11.0777,3.4836,6.7351,44.8472,56.24,0.572,0.528
333,11.1111,2.6530,7.5885,60.2292,55.81,0.502,0.555
334,11.1445,3.5646,8.7673,42.5278,56.02,0.488,0.500
335,11.1778,5.1858,9.8875,81.3750,56.61,0.483,0.438
336,11.2112,5.6441,10.0336,90.0694,57.69,0.491,0.425
337,11.2446,5.8691,9.1808,129.1111,57.09,0.546,0.506
338,11.2779,5.7539,7.7667,90.7222,56.86,0.561,0.554
339,11.3113,6.1079,7.5809,41.2014,57.00,0.568,0.548
340,11.3447,6.5196,8.8761,40.0417,57.44,0.545,0.475
341,11.3780,6.7176,9.7842,53.8542,58.74,0.526,0.416
342,11.4114,5.9627,10.4047,57.1458,59.69,0.512,0.400
343,11.4448,6.3580,10.3350,53.8333,59.55,0.497,0.425
344,11.4781,6.4735,7.8319,35.9236,58.40,0.491,0.451
345,11.5115,5.4860,8.6170,40.1111,56.35,0.487,0.443
346,11.5449,4.8582,8.5086,49.4653,57.61,0.494,0.472
347,11.5782,12.0739,15.9924,105.6111,58.16,0.594,0.474
348,11.6116,35.3510,46.7472,208.4375,66.44,0.468,0.479
349,11.6450,33.3078,56.5558,194.1042,96.17,0.473,0.476
350,11.6783,36.1284,50.0218,170.1319,104.12,0.498,0.489
351,11.7117,39.1568,28.4331,121.7292,100.59,0.499,0.484
352,11.7451,21.4833,20.6470,114.5694,80.83,0.501,0.484
353,11.7784,15.1175,16.0570,100.1597,71.54,0.500,0.484
354,11.8118,9.1437,13.7639,89.0139,68.06,0.501,0.479
355,11.8452,6.7525,22.8579,111.0000,65.17,0.511,0.493
356,11.8785,3.7066,53.6746,209.0694,66.16,0.505,0.488
357,11.9119,5.0834,62.6577,195.5486,66.04,0.501,0.509
358,11.9453,6.2209,55.6773,177.0000,66.05,0.515,0.507
359,11.9786,18.2894,38.4716,142.9167,65.33,0.506,0.508
360,12.0120,34.9685,46.2472,178.9722,79.93,0.505,0.508
361,12.0454,49.9555,94.2814,212.9306,112.62,0.498,0.507
362,12.0787,25.9734,121.2941,212.9028,161.55,0.497,0.505
363,12.1121,5.9017,118.1206,212.8056,185.70,0.503,0.477
364,12.1455,16.2677,105.1035,210.4167,183.70,0.498,0.492
365,12.1788,25.9640,83.1082,188.2292,170.63,0.493,0.498
366,12.2122,30.2962,60.9161,177.7986,148.75,0.500,0.500
367,12.2456,28.4817,27.4606,99.0764,125.22,0.485,0.495
368,12.2789,22.4513,33.6682,141.6597,102.01,0.483,0.491
369,12.3123,15.6814,89.6610,210.2917,84.45,0.491,0.489
370,12.3457,7.5423,117.9619,214.8403,72.96,0.497,0.482
371,12.3790,2.8752,115.0429,213.6042,68.14,0.507,0.472
372,12.4124,3.6224,101.4271,208.3750,69.10,0.482,0.495
373,12.4458,3.4302,79.1353,186.3819,69.71,0.454,0.525
374,12.4791,4.3912,56.3548,180.0764,70.91,0.418,0.501
375,12.5125,2.4033,34.6311,144.2222,72.30,0.477,0.536
376,12.5459,1.9811,19.4906,113.8889,73.21,0.561,0.494
377,12.5792,1.0350,13.5475,63.2847,73.71,0.511,0.574
378,12.6126,0.9789,12.2339,50.9792,73.91,0.478,0.599
379,12.6460,1.5677,11.7843,48.4583,73.91,0.479,0.616
380,12.6793,3.7253,10.7049,49.0139,74.34,0.362,0.545
381,12.7127,2.1416,9.4451,48.3194,73.75,0.441,0.629
382,12.7461,4.6463,9.3842,50.6319,73.83,0.550,0.599
383,12.7794,3.0985,9.7168,65.9931,74.69,0.450,0.642
384,12.8128,4.6011,11.2148,64.6875,74.47,0.478,0.641
385,12.8462,20.2903,20.9911,116.1181,73.86,0.462,0.554
386,12.8795,21.1532,28.7598,149.6319,73.21,0.361,0.537
387,12.9129,33.5666,33.7459,135.3056,77.84,0.416,0.491
388,12.9463,46.2304,46.6481,185.3819,68.38,0.667,0.501
389,12.9796,30.8658,39.6919,130.1806,88.07,0.794,0.533
390,13.0130,16.4275,39.1533,169.8750,72.60,0.788,0.516
391,13.0464,17.7611,46.9710,154.9792,66.67,0.768,0.531
392,13.0797,22.8595,47.6040,151.2708,72.17,0.755,0.525
393,13.1131,25.8633,48.5144,141.7917,72.14,0.714,0.509
394,13.1465,29.2360,56.2949,152.1181,72.94,0.702,0.490
395,13.1798,32.7662,44.2024,109.3958,75.68,0.685,0.499
396,13.2132,33.6904,51.9072,148.7778,75.87,0.636,0.499
397,13.2466,31.3253,47.2535,134.7083,76.53,0.607,0.509
398,13.2799,27.8696,45.4572,143.0347,74.39,0.563,0.512
399,13.3133,25.9934,52.2369,153.2778,75.03,0.531,0.512
400,13.3467,25.2674,53.3411,155.2014,76.01,0.488,0.489
401,13.3800,24.5527,55.6469,140.7500,78.06,0.448,0.461
402,13.4134,23.2442,59.4681,153.1042,79.66,0.428,0.465
403,13.4468,22.3916,59.5953,149.0833,80.42,0.430,0.467
404,13.4801,23.1543,53.8328,149.5972,79.29,0.402,0.458
405,13.5135,20.9170,46.1426,128.0278,76.33,0.417,0.495
406,13.5469,19.9275,46.9076,141.8472,74.78,0.455,0.501
407,13.5802,18.2987,49.8579,164.1319,75.56,0.471,0.513
