frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
162,5.4000,6.0333,21.2781,175.9306,62.13,0.422,0.552
163,5.4333,7.4791,20.9479,185.9444,61.45,0.411,0.525
164,5.4667,3.8808,20.2807,191.6944,60.51,0.429,0.506
165,5.5000,6.2429,19.8123,140.5278,60.17,0.448,0.545
166,5.5333,2.7357,19.3567,132.9097,60.24,0.453,0.544
167,5.5667,3.9430,22.9239,134.0278,60.30,0.456,0.543
168,5.6000,1.6171,24.6330,141.2639,60.46,0.454,0.534
169,5.6333,2.4977,20.2284,142.0417,60.60,0.471,0.540
170,5.6667,0.8345,18.0225,135.4792,60.67,0.458,0.500
171,5.7000,1.5554,15.1197,109.2639,60.52,0.452,0.464
172,5.7333,1.0349,14.1144,96.3750,60.72,0.454,0.433
173,5.7667,4.1355,13.8123,114.5278,61.20,0.461,0.383
174,5.8000,5.0799,16.3366,132.2014,64.07,0.473,0.339
175,5.8333,8.3315,20.4388,135.6250,68.58,0.517,0.334
176,5.8667,2.3295,21.3329,137.1458,76.20,0.552,0.422
177,5.9000,2.0870,20.9231,138.3194,78.07,0.545,0.470
178,5.9333,2.8253,22.2687,139.7014,79.36,0.553,0.457
179,5.9667,1.1674,22.2001,141.7222,81.11,0.555,0.470
180,6.0000,1.7343,22.4552,142.9931,81.74,0.549,0.484
181,6.0333,0.8026,19.7171,126.9028,82.62,0.541,0.513
182,6.0667,1.1673,15.6726,105.6458,82.91,0.531,0.514
183,6.1000,0.4512,8.1337,96.6111,83.37,0.521,0.536
184,6.1333,0.5333,6.9384,77.4097,83.50,0.521,0.529
185,6.1667,0.1620,5.8358,61.9097,83.69,0.506,0.554
186,6.2000,0.1451,3.9842,39.0139,83.75,0.469,0.613
187,6.2333,54.8709,54.1670,213.7014,83.79,0.580,0.497
188,6.2667,0.1308,54.4029,213.2639,33.25,0.497,0.518
189,6.3000,0.2168,54.3229,212.4931,33.36,0.489,0.518
190,6.3333,0.6664,53.9232,210.0000,33.55,0.493,0.524
191,6.3667,0.5318,53.5255,208.1667,34.18,0.469,0.514
192,6.4000,1.5026,52.2643,206.9375,34.66,0.471,0.523
193,6.4333,1.1075,51.3787,206.9306,36.10,0.454,0.524
194,6.4667,2.4031,49.5634,206.9236,37.14,0.523,0.602
195,6.5000,1.2192,7.5536,187.2153,39.43,0.673,0.762
196,6.5333,3.9951,11.3813,203.2292,40.59,0.630,0.782
197,6.5667,3.3918,14.5361,203.5278,44.47,0.553,0.800
198,6.6000,6.5290,20.3967,203.2569,47.70,0.456,0.759
199,6.6333,2.5775,21.3608,203.2569,53.85,0.486,0.675
200,6.6667,5.4734,23.8835,203.2569,55.17,0.596,0.598
201,6.7000,4.8378,26.0087,203.2569,58.93,0.659,0.531
202,6.7333,6.0869,28.0462,203.4931,61.55,0.638,0.534
203,6.7667,2.9714,28.1994,203.2500,65.16,0.619,0.525
204,6.8000,2.4116,25.2648,203.0208,66.38,0.616,0.521
205,6.8333,2.7650,23.0465,203.0069,67.28,0.649,0.498
206,6.8667,0.9392,17.4351,187.5903,68.20,0.635,0.502
207,6.9000,60.8516,70.0033,212.6736,68.45,0.463,0.490
208,6.9333,8.2126,66.4078,198.9167,117.53,0.527,0.503
209,6.9667,25.6981,60.1744,198.0694,116.46,0.505,0.499
210,7.0000,30.0195,54.6758,198.0278,111.44,0.470,0.499
211,7.0333,18.5237,50.8218,197.9722,105.87,0.357,0.501
212,7.0667,22.6226,47.3614,197.7917,102.36,0.455,0.505
213,7.1000,29.3599,45.5534,182.6458,102.80,0.438,0.501
214,7.1333,39.1867,44.4038,173.0556,98.59,0.453,0.500
215,7.1667,52.4699,45.5028,167.7778,95.69,0.476,0.500
216,7.2000,28.9539,48.6250,168.8333,90.28,0.487,0.498
217,7.2333,44.7526,45.8832,189.5486,87.58,0.490,0.500
218,7.2667,19.5615,47.7134,199.5139,85.29,0.492,0.499
219,7.3000,29.3152,42.3257,205.2847,84.86,0.493,0.499
220,7.3333,11.8014,44.3075,204.9167,83.36,0.490,0.498
221,7.3667,17.4429,32.9027,204.4306,82.82,0.487,0.499
222,7.4000,6.3605,52.9093,183.0278,82.33,0.491,0.498
223,7.4333,8.4727,41.6898,164.7153,82.42,0.492,0.499
224,7.4667,131.3556,130.1794,187.4444,82.50,0.492,0.523
225,7.5000,0.0426,130.6009,187.4444,177.67,0.586,0.497
226,7.5333,0.0494,131.0549,187.4444,177.69,0.506,0.470
227,7.5667,0.1310,131.3943,187.4444,177.67,0.501,0.499
228,7.6000,0.1097,131.1781,187.4444,177.68,0.500,0.503
229,7.6333,0.4067,131.5403,187.4444,177.68,0.505,0.495
230,7.6667,0.4210,132.1266,187.4444,177.68,0.507,0.492
231,7.7000,0.9626,131.3190,187.4444,177.68,0.511,0.484
232,7.7333,1.0701,1.3005,20.7292,177.71,0.513,0.475
233,7.7667,0.2692,1.3122,21.0139,177.77,0.512,0.467
234,7.8000,0.3014,1.3108,21.3681,177.78,0.511,0.468
235,7.8333,0.0847,1.3105,21.7292,177.79,0.512,0.466
236,7.8667,0.0936,1.3053,21.9444,177.79,0.511,0.467
237,7.9000,0.0208,1.2839,22.8264,177.79,0.508,0.500
238,7.9333,75.9762,76.0984,105.4444,177.80,0.499,0.430
239,7.9667,2.0265,75.9575,105.4444,252.27,0.559,0.529
240,8.0000,1.7890,75.8059,105.4444,251.91,0.535,0.520
241,8.0333,1.8327,75.7724,105.4444,251.67,0.519,0.506
242,8.0667,1.1747,75.7500,105.4444,251.49,0.504,0.493
243,8.1000,1.2381,75.7145,105.4444,251.42,0.500,0.488
244,8.1333,0.9988,75.7395,105.4444,251.34,0.492,0.486
245,8.1667,0.5847,75.7448,105.4444,251.30,0.490,0.485
246,8.2000,12.9384,14.5192,168.7431,251.27,0.494,0.559
247,8.2333,0.6117,14.5180,166.9514,239.66,0.482,0.504
248,8.2667,0.6576,14.4331,165.1042,239.68,0.485,0.508
249,8.3000,6.1315,18.0906,168.2917,239.74,0.369,0.513
250,8.3333,0.5158,18.0340,167.5556,235.66,0.432,0.506
251,8.3667,0.3059,17.9043,167.3542,235.65,0.433,0.507
252,8.4000,7.2482,12.5684,99.8750,235.59,0.448,0.581
253,8.4333,0.1363,12.4827,99.0764,241.48,0.440,0.494
254,8.4667,7.4208,17.0782,137.9236,241.46,0.580,0.433
255,8.5000,0.0177,16.9921,137.6667,239.81,0.398,0.460
256,8.5333,0.0027,16.8776,136.9861,239.80,0.539,0.375
257,8.5667,6.7150,16.6609,123.5903,239.80,0.623,0.554
258,8.6000,0.0023,16.4225,122.9514,234.90,0.529,0.526
259,8.6333,0.0024,16.3137,122.8194,234.91,0.491,0.472
260,8.6667,0.0734,9.8301,86.5972,234.90,0.517,0.493
261,8.7000,0.6130,10.1175,88.3889,234.94,0.512,0.540
262,8.7333,1.6203,8.1984,83.2986,234.71,0.510,0.539
263,8.7667,1.9692,9.3788,88.1736,234.11,0.514,0.549
264,8.8000,3.9008,11.6365,96.7431,233.26,0.518,0.551
265,8.8333,4.3575,9.6740,62.2361,231.62,0.518,0.569
266,8.8667,7.7400,14.5780,74.6736,229.87,0.528,0.587
267,8.9000,8.3241,18.9510,87.2847,226.29,0.543,0.598
268,8.9333,13.4486,24.2684,102.3264,222.83,0.546,0.574
269,8.9667,14.1423,26.4588,140.0000,218.33,0.564,0.545
270,9.0000,21.1028,25.5269,126.2500,216.82,0.605,0.541
271,9.0333,88.2674,97.6944,222.3681,223.37,0.484,0.481
272,9.0667,14.5463,94.8189,225.1319,137.30,0.491,0.425
273,9.1000,15.3725,92.0131,225.8403,139.69,0.492,0.430
274,9.1333,10.3799,88.2854,224.6528,140.86,0.485,0.434
275,9.1667,10.4294,86.6443,222.8056,140.73,0.488,0.408
276,9.2000,5.6732,82.6895,219.9375,138.85,0.489,0.431
277,9.2333,5.0180,81.9897,224.2292,137.89,0.485,0.438
278,9.2667,2.6255,89.5630,226.2708,137.09,0.484,0.446
279,9.3000,2.2840,18.2888,80.2778,136.68,0.489,0.450
280,9.3333,1.2488,19.0764,75.2778,136.33,0.482,0.447
281,9.3667,78.5794,71.7798,168.7014,136.11,0.502,0.492
282,9.4000,0.0171,73.0291,168.7014,203.13,0.383,0.464
283,9.4333,0.9693,75.1497,168.7014,203.13,0.445,0.486
284,9.4667,0.9085,76.3328,168.7639,203.16,0.475,0.486
285,9.5000,2.0250,77.5732,168.7639,203.21,0.494,0.494
286,9.5333,5.5510,78.3364,169.3750,203.15,0.494,0.494
287,9.5667,6.6883,78.9570,170.1111,203.15,0.479,0.491
288,9.6000,9.7424,79.8163,169.8889,203.01,0.465,0.490
289,9.6333,14.0854,11.2185,85.8958,203.12,0.473,0.495
290,9.6667,10.4309,11.8523,98.7500,204.35,0.504,0.495
291,9.7000,7.5786,12.0230,114.4097,204.13,0.500,0.497
292,9.7333,9.7933,12.3945,117.4167,204.43,0.507,0.503
293,9.7667,4.2918,12.3367,114.8958,206.09,0.509,0.497
294,9.8000,4.8153,12.7920,111.9306,206.17,0.543,0.496
295,9.8333,5.2516,12.8135,103.3542,206.29,0.527,0.499
296,9.8667,2.9637,13.1801,101.3333,206.39,0.525,0.497
297,9.9000,2.2351,11.1178,75.1944,206.46,0.526,0.496
298,9.9333,75.2605,73.2580,155.4444,206.46,0.500,0.497
299,9.9667,0.3201,72.6059,155.4444,135.95,0.594,0.511
300,10.0000,2.7655,75.1467,168.4236,136.13,0.509,0.402
301,10.0333,0.6939,75.3092,179.0000,134.16,0.570,0.538
302,10.0667,0.3241,75.4042,180.0486,134.47,0.563,0.557
303,10.1000,2.3101,76.3789,178.0417,134.62,0.543,0.476
304,10.1333,0.7502,76.1967,171.4583,135.50,0.505,0.601
305,10.1667,2.9510,75.4744,168.2083,136.05,0.579,0.508
306,10.2000,0.2847,5.8851,80.1667,134.12,0.468,0.591
307,10.2333,2.0467,7.0594,88.5069,134.33,0.519,0.589
308,10.2667,0.5773,5.7878,96.9861,135.48,0.418,0.509
309,10.3000,19.8101,19.3113,146.6528,136.01,0.502,0.496
310,10.3333,0.3839,19.2975,146.6389,148.50,0.478,0.506
311,10.3667,0.7195,19.7996,147.0139,148.59,0.492,0.503
312,10.4000,1.3116,19.2618,147.0208,148.69,0.488,0.501
313,10.4333,4.6967,18.4058,147.0625,148.84,0.481,0.502
314,10.4667,3.4385,18.2955,147.0486,148.92,0.478,0.504
315,10.5000,2.7204,17.9418,147.0347,149.08,0.492,0.504
316,10.5333,3.3185,17.3102,147.0069,149.25,0.510,0.505
317,10.5667,1.4768,6.2518,107.1319,149.34,0.511,0.503
318,10.6000,1.1685,6.1740,113.6042,149.50,0.508,0.503
319,10.6333,1.7101,5.8289,112.8125,149.57,0.504,0.503
320,10.6667,98.1469,99.0340,203.4236,149.70,0.488,0.493
321,10.7000,0.4915,98.9579,202.2569,209.99,0.500,0.490
322,10.7333,0.0007,98.9242,214.0556,210.33,0.510,0.467
323,10.7667,0.0008,98.7492,209.2153,210.33,0.678,0.547
324,10.8000,0.0012,98.2735,208.5417,210.33,0.598,0.513
325,10.8333,12.5305,99.8739,207.1319,210.33,0.538,0.470
326,10.8667,0.0009,99.7358,206.8472,206.76,0.578,0.588
327,10.9000,0.0009,99.4875,206.7708,206.76,0.432,0.486
328,10.9333,0.0011,12.5014,51.4722,206.76,0.477,0.518
329,10.9667,23.6862,20.1145,63.3125,206.76,0.505,0.457
330,11.0000,0.0022,20.1158,63.3056,230.44,0.731,0.463
331,11.0333,0.0042,20.1123,63.3125,230.44,0.687,0.568
332,11.0667,0.0042,20.1162,63.3125,230.44,0.687,0.560
333,11.1000,0.0028,23.6908,32.3403,230.44,0.618,0.676
334,11.1333,216.8848,193.6628,223.9792,230.45,0.497,0.497
335,11.1667,0.5106,193.6703,223.8750,15.13,0.492,0.478
336,11.2000,0.5333,193.6850,223.7917,15.11,0.487,0.476
337,11.2333,1.2051,217.0502,239.5972,15.08,0.492,0.471
338,11.2667,0.5189,216.9131,239.4861,14.83,0.497,0.471
339,11.3000,0.5620,216.7295,239.4028,14.98,0.492,0.474
340,11.3333,1.1456,216.4227,238.0069,15.16,0.498,0.470
341,11.3667,0.6175,216.3031,236.8194,15.44,0.517,0.467
342,11.4000,0.6349,4.5425,56.3472,15.55,0.523,0.467
343,11.4333,1.3764,5.2957,74.3889,15.64,0.530,0.470
344,11.4667,0.7924,5.6438,86.0347,15.79,0.536,0.471
345,11.5000,0.8584,5.6816,89.7431,15.83,0.554,0.471
346,11.5333,1.2418,6.0284,81.9722,15.67,0.509,0.486
347,11.5667,0.6599,5.9693,77.2708,15.90,0.521,0.492
348,11.6000,0.7097,5.4533,65.7778,16.08,0.506,0.505
349,11.6333,1.1898,5.6382,59.3958,16.26,0.516,0.487
350,11.6667,0.7410,5.4392,61.0972,16.60,0.501,0.503
351,11.7000,0.7523,4.9295,62.7153,16.90,0.498,0.508
352,11.7333,1.3295,5.3980,66.0903,17.20,0.495,0.504
353,11.7667,0.6982,5.5247,70.1597,17.66,0.517,0.495
354,11.8000,0.7048,5.2432,62.8264,17.86,0.531,0.490
355,11.8333,1.2375,5.7174,59.8472,17.99,0.518,0.492
356,11.8667,0.5852,5.8392,59.6111,18.26,0.517,0.487
357,11.9000,0.4775,5.5788,57.3264,18.39,0.494,0.493
358,11.9333,0.9171,5.8608,57.6875,18.49,0.487,0.505
359,11.9667,20.1230,18.8294,110.3889,18.70,0.490,0.468
360,12.0000,0.0001,19.2029,110.4653,10.90,0.724,0.859
361,12.0333,0.2990,19.6303,110.4722,10.90,0.199,0.501
362,12.0667,0.0018,19.7319,110.4167,11.20,0.657,0.390
363,12.1000,0.0080,19.9718,110.8681,11.19,0.354,0.451
364,12.1333,0.3761,20.4009,111.2639,11.19,0.792,0.276
365,12.1667,0.0046,20.5100,111.3542,11.53,0.447,0.585
366,12.2000,0.0024,20.6662,111.5556,11.54,0.343,0.572
367,12.2333,0.0016,0.6748,11.0486,11.54,0.353,0.541
368,12.2667,0.0049,0.6733,11.0486,11.54,0.436,0.616
369,12.3000,0.0000,0.3829,11.0486,11.53,0.500,0.500
370,12.3333,174.1980,174.5359,239.0000,11.53,0.505,0.503
371,12.3667,0.1558,174.4422,239.0000,185.73,0.608,0.808
372,12.4000,0.2592,174.1124,239.0000,185.63,0.613,0.807
373,12.4333,0.2810,174.2016,239.0000,185.64,0.597,0.764
374,12.4667,0.2008,174.2566,239.0000,185.73,0.580,0.727
375,12.5000,0.5921,174.7080,239.0000,185.79,0.520,0.633
376,12.5333,0.9965,175.5072,239.0000,186.24,0.516,0.624
377,12.5667,0.5382,175.9162,239.0000,187.03,0.514,0.623
378,12.6000,0.4997,2.3125,21.8819,187.45,0.511,0.617
379,12.6333,1.0247,3.3696,30.5625,187.86,0.509,0.611
380,12.6667,0.5276,3.8677,36.0278,188.72,0.514,0.623
381,12.7000,0.5627,4.3285,41.0625,189.17,0.516,0.628
382,12.7333,0.6778,4.8912,48.6181,189.67,0.524,0.632
383,12.7667,0.1512,4.5363,45.2083,190.25,0.553,0.645
