frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
221,7.3667,3.7287,13.0063,41.4444,97.42,0.509,0.643
222,7.4000,4.8836,14.6160,39.9931,97.74,0.473,0.711
223,7.4333,6.2129,16.9456,58.4028,98.45,0.444,0.744
224,7.4667,6.8391,18.8223,97.5139,99.17,0.405,0.764
225,7.5000,7.1928,21.0539,104.8194,100.46,0.383,0.777
226,7.5333,7.5702,22.8529,101.8611,101.51,0.353,0.762
227,7.5667,7.7375,24.1637,134.8681,102.75,0.331,0.746
228,7.6000,7.8262,24.3608,136.6528,103.24,0.299,0.712
229,7.6333,8.1815,23.6610,131.0833,104.44,0.289,0.687
230,7.6667,7.7818,22.4540,120.1597,104.90,0.279,0.651
231,7.7000,6.7918,21.7306,121.0903,104.76,0.290,0.606
232,7.7333,5.2031,21.4915,111.9583,104.05,0.326,0.569
233,7.7667,4.1670,22.8140,117.7222,102.89,0.359,0.546
234,7.8000,3.2108,23.9421,109.5625,101.58,0.392,0.529
235,7.8333,2.7547,25.0705,142.5625,100.84,0.448,0.499
236,7.8667,2.0128,24.9355,141.3750,100.16,0.465,0.494
237,7.9000,1.6251,22.1879,124.4444,99.89,0.457,0.531
238,7.9333,1.5118,18.1085,120.6944,99.43,0.418,0.513
239,7.9667,1.7431,14.5242,96.4375,99.21,0.466,0.484
240,8.0000,1.5757,11.5227,72.3819,98.63,0.430,0.453
241,8.0333,1.5246,9.2987,59.2639,98.52,0.411,0.489
242,8.0667,1.0860,7.9348,49.2153,98.10,0.335,0.545
243,8.1000,1.1030,7.1620,42.8403,97.92,0.365,0.553
244,8.1333,1.0853,6.5164,37.2708,97.49,0.402,0.488
245,8.1667,1.1207,5.8364,32.4583,97.53,0.391,0.480
246,8.2000,0.9401,5.2199,35.1458,97.24,0.376,0.496
247,8.2333,0.9382,5.0524,36.4167,97.00,0.416,0.472
248,8.2667,1.3397,4.8696,34.8264,96.56,0.503,0.437
249,8.3000,1.3426,4.8142,32.2917,96.61,0.503,0.417
250,8.3333,1.1152,4.7147,25.8681,96.48,0.524,0.396
251,8.3667,1.1738,5.0404,21.2361,96.53,0.514,0.416
252,8.4000,1.1549,5.1161,19.8611,96.28,0.421,0.468
253,8.4333,1.3365,4.9602,21.2361,96.54,0.368,0.482
254,8.4667,2.0259,6.0701,23.6458,96.73,0.259,0.537
255,8.5000,3.1355,8.3673,49.2639,97.49,0.248,0.557
256,8.5333,4.9804,11.5893,95.6528,98.87,0.263,0.572
257,8.5667,6.6220,15.3008,111.9514,101.07,0.247,0.609
258,8.6000,8.0509,17.9487,127.4514,102.09,0.250,0.632
259,8.6333,8.8217,20.0608,134.7708,102.53,0.267,0.664
260,8.6667,9.4823,19.8779,129.5069,102.56,0.308,0.691
261,8.7000,9.7190,20.4852,111.3681,102.52,0.347,0.715
262,8.7333,9.7527,20.3073,108.0069,102.10,0.395,0.739
263,8.7667,8.9650,20.7335,116.6319,101.39,0.436,0.761
264,8.8000,7.7666,20.6374,108.8472,99.63,0.479,0.752
265,8.8333,5.7578,20.9820,113.0347,97.49,0.521,0.736
266,8.8667,3.1445,20.9838,128.7917,95.51,0.554,0.702
267,8.9000,2.3420,21.1905,132.1250,94.70,0.536,0.702
268,8.9333,1.5543,20.6607,129.7431,94.22,0.515,0.698
269,8.9667,2.5264,19.2235,110.9028,94.20,0.483,0.576
270,9.0000,1.7357,16.7620,108.5069,93.68,0.474,0.660
271,9.0333,1.9353,13.6283,113.7153,93.86,0.468,0.593
272,9.0667,1.9056,10.2716,67.1319,93.79,0.511,0.500
273,9.1000,2.1555,9.2491,77.6042,93.96,0.525,0.519
274,9.1333,1.9311,9.0398,47.7986,93.77,0.504,0.506
275,9.1667,1.5833,9.1028,36.3264,93.92,0.504,0.551
276,9.2000,1.1835,9.2166,42.9861,93.78,0.503,0.626
277,9.2333,0.9859,8.4370,43.5903,93.79,0.496,0.590
278,9.2667,1.1283,7.5557,36.3681,93.63,0.500,0.609
279,9.3000,1.0604,6.7622,33.3611,93.88,0.505,0.617
280,9.3333,1.0031,5.8651,32.6875,93.79,0.498,0.621
281,9.3667,0.9550,5.2955,33.7361,93.80,0.502,0.561
282,9.4000,1.2163,5.1781,35.4861,93.53,0.499,0.546
283,9.4333,1.2229,5.3679,32.9931,93.67,0.516,0.544
284,9.4667,1.3797,5.6880,31.4306,93.53,0.504,0.605
285,9.5000,1.2389,6.1119,32.2222,93.56,0.513,0.564
286,9.5333,1.0237,6.1401,30.9653,93.32,0.497,0.532
287,9.5667,1.1672,6.4695,26.8819,93.54,0.505,0.543
288,9.6000,1.3071,6.6586,25.8056,93.52,0.502,0.505
289,9.6333,1.6503,6.8453,30.0764,93.55,0.511,0.426
290,9.6667,1.5836,6.5003,33.9167,93.20,0.488,0.384
291,9.7000,1.6253,6.4655,36.0972,93.34,0.505,0.403
292,9.7333,1.4385,6.1610,36.3958,93.31,0.490,0.470
293,9.7667,1.4973,6.3300,33.0694,93.70,0.480,0.452
294,9.8000,2.3901,6.5677,35.8056,93.81,0.483,0.487
295,9.8333,2.5104,7.3996,44.8194,94.79,0.479,0.462
296,9.8667,2.6189,8.6310,51.4167,95.56,0.498,0.502
297,9.9000,2.4276,10.4116,55.4514,96.52,0.520,0.526
298,9.9333,3.0119,12.0754,56.0208,97.07,0.511,0.537
299,9.9667,3.0545,13.4583,55.1250,98.12,0.514,0.565
300,10.0000,3.0073,14.3349,54.1111,98.86,0.511,0.589
301,10.0333,2.6354,15.0374,52.5208,99.73,0.508,0.622
302,10.0667,2.1054,14.5949,49.5417,100.11,0.517,0.594
303,10.1000,1.7607,13.9577,47.0069,100.73,0.536,0.556
304,10.1333,1.4794,13.1712,46.3264,100.92,0.501,0.488
305,10.1667,1.2794,12.4119,45.2083,101.29,0.475,0.495
306,10.2000,1.2491,11.1942,41.7986,101.31,0.449,0.532
307,10.2333,1.4433,9.9574,37.0694,101.48,0.447,0.539
308,10.2667,1.5354,8.4397,30.8611,101.26,0.480,0.515
309,10.3000,1.5539,7.4226,27.0208,101.21,0.492,0.505
310,10.3333,1.4715,6.2178,27.1181,100.75,0.546,0.532
311,10.3667,1.8440,6.4119,29.6528,100.43,0.578,0.555
312,10.4000,2.0116,7.2681,31.4306,99.79,0.577,0.592
313,10.4333,2.4390,8.6769,33.3056,99.29,0.551,0.518
314,10.4667,2.0707,9.5885,41.0000,98.04,0.542,0.538
315,10.5000,2.3728,10.6713,49.1319,97.29,0.545,0.535
316,10.5333,2.3808,11.6270,54.7292,96.12,0.540,0.540
317,10.5667,2.5704,12.6732,58.3542,95.34,0.524,0.568
318,10.6000,2.2354,13.0421,60.9375,94.16,0.486,0.584
319,10.6333,2.2260,13.2985,60.9792,93.44,0.487,0.584
320,10.6667,1.8911,13.0111,58.3125,92.36,0.435,0.596
321,10.7000,2.2424,12.6879,54.6042,91.63,0.442,0.588
322,10.7333,1.8959,12.4847,48.8333,90.49,0.429,0.554
323,10.7667,2.0654,12.1302,42.0833,90.27,0.435,0.499
324,10.8000,1.9876,11.3343,39.6528,89.78,0.464,0.412
325,10.8333,1.9291,10.8458,38.7292,89.70,0.479,0.418
326,10.8667,1.6962,10.2431,44.2639,89.42,0.495,0.382
327,10.9000,1.7718,9.9644,48.6736,89.68,0.494,0.371
328,10.9333,1.6980,9.5854,51.2778,89.69,0.504,0.367
329,10.9667,1.6471,9.0444,53.0000,89.74,0.500,0.354
330,11.0000,1.7732,8.2648,52.6181,89.56,0.489,0.393
331,11.0333,1.7267,7.8418,50.7500,89.87,0.493,0.364
332,11.0667,1.5936,7.5435,45.9583,89.83,0.484,0.368
333,11.1000,1.3662,7.2286,40.4583,89.98,0.497,0.352
334,11.1333,1.1424,6.8851,33.6944,89.87,0.510,0.405
335,11.1667,0.7779,6.5960,32.5694,90.24,0.499,0.393
336,11.2000,1.0379,6.2386,29.6458,90.33,0.484,0.413
337,11.2333,1.0626,6.0312,27.0625,90.57,0.474,0.380
338,11.2667,1.1144,5.7174,24.7222,90.57,0.479,0.432
339,11.3000,0.9398,5.5951,26.4236,90.94,0.491,0.395
340,11.3333,0.8162,5.4111,29.3264,91.00,0.501,0.418
341,11.3667,0.8137,5.3860,30.9028,91.15,0.531,0.386
342,11.4000,0.6933,4.9963,30.0069,91.00,0.552,0.433
343,11.4333,0.4202,4.6693,27.9583,91.27,0.551,0.435
344,11.4667,0.3676,4.1049,21.8125,91.31,0.501,0.493
345,11.5000,0.3719,3.5301,15.8333,91.45,0.481,0.483
346,11.5333,0.5548,2.6202,11.6319,91.33,0.468,0.403
