frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
127,4.2376,0.3663,3.3709,10.5208,175.75,0.336,0.429
128,4.2709,0.4058,3.3446,10.5764,175.60,0.425,0.488
129,4.3043,0.4134,3.3865,10.8958,175.70,0.355,0.426
130,4.3377,0.5648,3.3444,11.0764,175.40,0.486,0.507
131,4.3710,0.3474,3.3200,10.9236,175.73,0.340,0.431
132,4.4044,0.4019,3.3105,11.0486,175.58,0.414,0.503
133,4.4378,0.4324,3.3632,11.4097,175.64,0.364,0.397
134,4.4711,0.5778,3.3417,11.4375,175.36,0.504,0.517
135,4.5045,0.3605,3.3317,11.3403,175.70,0.361,0.407
136,4.5379,0.4277,3.3475,11.2986,175.57,0.412,0.471
137,4.5712,0.4144,3.3607,11.2917,175.66,0.354,0.401
138,4.6046,0.5724,3.3444,11.1458,175.34,0.498,0.527
139,4.6380,0.3612,3.3590,11.0903,175.69,0.359,0.387
140,4.6713,0.4308,3.3862,10.9236,175.55,0.438,0.455
141,4.7047,0.4355,3.4102,10.7292,175.64,0.363,0.389
142,4.7381,0.5794,3.3957,10.8819,175.32,0.520,0.507
143,4.7714,0.3575,3.3906,11.0556,175.69,0.370,0.385
144,4.8048,0.3887,3.3446,11.4306,175.56,0.416,0.421
145,4.8382,0.4357,3.3965,11.5139,175.58,0.361,0.398
146,4.8715,0.5895,3.4043,11.6319,175.29,0.510,0.516
147,4.9049,0.3723,3.4032,11.6944,175.62,0.398,0.382
148,4.9383,0.4010,3.3776,11.7569,175.46,0.424,0.432
149,4.9716,0.4358,3.4008,11.8056,175.49,0.379,0.392
150,5.0050,0.5881,3.4013,11.7083,175.15,0.502,0.525
151,5.0384,0.3865,3.4122,11.6389,175.44,0.402,0.383
152,5.0717,0.4167,3.4413,11.4931,175.30,0.443,0.433
153,5.1051,0.4804,3.4890,11.4514,175.28,0.383,0.395
154,5.1385,0.6006,3.4717,11.1875,174.96,0.506,0.506
155,5.1718,0.4102,3.5080,11.0417,175.26,0.424,0.380
156,5.2052,0.4250,3.5374,10.7778,175.08,0.452,0.454
157,5.2386,0.4903,3.6118,10.4167,175.10,0.411,0.380
158,5.2719,0.5921,3.5813,10.1806,174.78,0.502,0.517
159,5.3053,0.4074,3.5990,10.0347,175.09,0.449,0.381
160,5.3387,0.4634,3.6496,10.1667,174.94,0.456,0.421
161,5.3720,0.4625,3.6549,10.0000,174.96,0.430,0.390
162,5.4054,0.5754,3.6011,9.8472,174.68,0.492,0.512
163,5.4388,0.3971,3.5790,9.7222,174.98,0.455,0.390
164,5.4721,0.4590,3.6075,10.3264,174.90,0.467,0.406
165,5.5055,0.4337,3.5667,10.0208,174.91,0.438,0.385
166,5.5389,0.5782,3.5201,10.1389,174.65,0.475,0.511
167,5.5722,0.3824,3.4868,10.1250,174.96,0.469,0.388
168,5.6056,0.4435,3.4755,10.2292,174.90,0.471,0.421
169,5.6390,0.4559,3.4757,10.3472,174.97,0.449,0.407
170,5.6723,0.5717,3.4438,10.4167,174.71,0.482,0.516
171,5.7057,0.3844,3.4285,10.2569,175.04,0.483,0.391
172,5.7391,0.4109,3.3943,9.4861,174.99,0.452,0.446
173,5.7724,0.4639,3.4397,10.1736,175.11,0.512,0.384
174,5.8058,0.3775,3.2552,10.2917,174.87,0.500,0.409
175,5.8392,0.5190,3.3647,9.8542,174.89,0.493,0.504
176,5.8725,0.4234,3.3349,10.0764,175.18,0.484,0.391
