frame,time,motion,luma,centroid_x,centroid_y
267,4.4545,0.1233,72.64,0.393,0.477
268,4.4711,0.1398,72.60,0.389,0.477
269,4.4878,0.1879,72.64,0.410,0.478
270,4.5045,0.3199,72.50,0.483,0.434
271,4.5212,0.2218,72.74,0.459,0.467
272,4.5379,0.2083,72.70,0.462,0.452
273,4.5546,0.2613,72.78,0.456,0.470
274,4.5712,0.1502,72.60,0.405,0.506
275,4.5879,0.1463,72.66,0.426,0.513
276,4.6046,0.2010,72.60,0.428,0.434
277,4.6213,0.1085,72.76,0.462,0.412
278,4.6380,0.1076,72.71,0.453,0.415
279,4.6547,0.2109,72.75,0.479,0.394
280,4.6713,0.3407,72.56,0.488,0.469
281,4.6880,0.2192,72.79,0.455,0.410
282,4.7047,0.2322,72.74,0.486,0.441
283,4.7214,0.3164,72.81,0.500,0.427
284,4.7381,0.3203,72.60,0.469,0.479
285,4.7548,0.2543,72.85,0.467,0.409
286,4.7714,0.2070,72.80,0.446,0.445
287,4.7881,0.3464,72.88,0.489,0.430
288,4.8048,0.3602,72.72,0.476,0.483
289,4.8215,0.2309,72.95,0.461,0.437
290,4.8382,0.3203,72.91,0.499,0.447
291,4.8549,0.3108,73.01,0.493,0.460
292,4.8715,0.2322,72.80,0.489,0.397
293,4.8882,0.1923,72.93,0.489,0.428
294,4.9049,0.0803,72.82,0.445,0.446
295,4.9216,0.3016,72.83,0.503,0.414
296,4.9383,0.2222,73.03,0.499,0.441
297,4.9550,0.4123,72.90,0.512,0.391
298,4.9716,0.2031,73.19,0.525,0.399
299,4.9883,0.1793,73.08,0.485,0.400
300,5.0050,0.4167,73.20,0.536,0.390
301,5.0217,0.2075,73.20,0.469,0.427
302,5.0384,1.0773,73.19,0.400,0.371
303,5.0551,0.7439,72.80,0.365,0.390
304,5.0717,0.2812,72.21,0.441,0.513
305,5.0884,0.2708,72.45,0.450,0.418
306,5.1051,0.1866,72.34,0.411,0.488
307,5.1218,0.3125,72.37,0.438,0.452
308,5.1385,0.6675,72.16,0.477,0.419
309,5.1552,0.3698,72.35,0.425,0.440
310,5.1718,0.6984,72.38,0.467,0.393
311,5.1885,0.3915,72.49,0.456,0.462
312,5.2052,0.6393,72.26,0.468,0.397
313,5.2219,0.3698,72.67,0.449,0.388
314,5.2386,0.3090,72.58,0.427,0.394
315,5.2553,0.5273,72.76,0.476,0.387
316,5.2719,0.2196,72.51,0.381,0.388
317,5.2886,0.2274,72.71,0.445,0.371
318,5.3053,0.2001,72.77,0.414,0.382
319,5.3220,0.1458,72.79,0.481,0.467
320,5.3387,0.2786,72.70,0.418,0.388
321,5.3554,0.2695,72.90,0.442,0.414
322,5.3720,0.2283,72.85,0.461,0.402
323,5.3887,0.1658,72.88,0.424,0.436
324,5.4054,0.2174,72.80,0.395,0.386
325,5.4221,0.2795,72.95,0.495,0.403
326,5.4388,0.2470,72.82,0.436,0.400
327,5.4555,0.2400,73.03,0.459,0.396
328,5.4721,0.2240,73.05,0.467,0.392
329,5.4888,0.2756,73.07,0.473,0.449
330,5.5055,0.2882,72.91,0.481,0.363
331,5.5222,0.1172,73.08,0.515,0.360
332,5.5389,0.1589,73.06,0.463,0.360
333,5.5556,0.2543,73.16,0.514,0.328
334,5.5722,0.1489,72.97,0.409,0.340
335,5.5889,0.1380,73.03,0.417,0.383
336,5.6056,0.1523,72.97,0.487,0.453
337,5.6223,0.1710,72.94,0.429,0.431
338,5.6390,0.1810,72.93,0.441,0.436
339,5.6557,0.1619,72.92,0.489,0.413
340,5.6723,0.1502,72.90,0.495,0.383
341,5.6890,0.0994,73.02,0.513,0.415
