frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
263,8.7667,7.6120,60.2392,241.0000,155.56,0.420,0.433
264,8.8000,15.4218,64.8194,241.0000,159.58,0.397,0.447
265,8.8333,14.1330,70.7636,241.0000,167.85,0.409,0.449
266,8.8667,6.8320,69.2520,242.7431,174.61,0.425,0.448
267,8.9000,12.0397,69.9393,241.0000,177.41,0.398,0.459
268,8.9333,10.9785,71.7676,241.0000,182.71,0.385,0.472
269,8.9667,5.1490,66.5026,241.0000,187.86,0.387,0.471
270,9.0000,8.0760,62.6688,249.3819,190.40,0.421,0.462
271,9.0333,10.9434,60.1962,241.0000,196.06,0.428,0.365
272,9.0667,3.1153,53.4961,241.0000,195.27,0.382,0.440
273,9.1000,15.3655,47.1480,241.4375,197.24,0.439,0.311
274,9.1333,5.3383,45.6319,241.0000,189.58,0.395,0.418
275,9.1667,2.6952,40.5238,241.0000,192.77,0.404,0.395
276,9.2000,4.2994,36.4596,215.7500,194.12,0.382,0.412
277,9.2333,3.7571,35.1387,178.6458,196.60,0.376,0.404
278,9.2667,1.9239,31.7594,173.2917,198.64,0.377,0.396
279,9.3000,3.1980,27.4525,146.2014,199.66,0.377,0.419
280,9.3333,2.6670,26.9475,161.8819,201.24,0.372,0.394
281,9.3667,1.2499,19.1687,160.9167,202.61,0.373,0.391
282,9.4000,1.9893,16.5180,135.2222,203.12,0.376,0.383
283,9.4333,1.7199,15.8014,128.1111,204.14,0.377,0.381
284,9.4667,0.6880,13.0510,102.8611,204.93,0.381,0.373
285,9.5000,1.8378,11.5362,85.1597,205.28,0.370,0.305
286,9.5333,0.7714,10.7172,77.4792,206.47,0.376,0.374
287,9.5667,0.2754,8.5811,61.9444,206.86,0.385,0.366
288,9.6000,1.7020,6.9240,48.7431,206.98,0.356,0.225
289,9.6333,1.4875,6.0386,38.2292,207.12,0.348,0.249
290,9.6667,0.0101,4.6873,28.9375,207.12,0.500,0.279
291,9.7000,0.0866,3.5429,22.8750,207.12,0.211,0.225
292,9.7333,0.0609,3.0090,21.0556,207.11,0.235,0.251
293,9.7667,0.0088,2.7004,17.7222,207.08,0.632,0.216
294,9.8000,0.8027,1.3487,15.4306,207.08,0.343,0.269
295,9.8333,0.0742,1.1035,15.0764,206.38,0.270,0.314
296,9.8667,0.0050,0.9340,14.8819,206.37,0.460,0.301
297,9.9000,0.0776,0.8913,15.2639,206.37,0.276,0.347
298,9.9333,0.8056,1.6555,29.3889,206.34,0.344,0.329
299,9.9667,0.0038,1.6395,29.3819,207.11,0.592,0.253
300,10.0000,0.0770,1.6331,30.0139,207.11,0.315,0.336
301,10.0333,0.2351,1.8393,30.2569,207.13,0.476,0.709
302,10.0667,0.0148,1.0939,17.8958,207.08,0.538,0.338
303,10.1000,0.0467,1.0776,16.6250,207.08,0.498,0.296
304,10.1333,0.0146,1.0762,16.5764,207.06,0.425,0.356
305,10.1667,0.0093,1.0416,15.2569,207.07,0.584,0.404
306,10.2000,0.0153,0.3073,5.5417,207.06,0.390,0.332
307,10.2333,0.0146,0.3010,5.5417,207.05,0.587,0.341
308,10.2667,0.0267,0.2745,5.5694,207.04,0.469,0.333
309,10.3000,0.0310,0.0869,2.0139,207.06,0.600,0.288
310,10.3333,0.0176,0.1045,2.0833,207.06,0.553,0.364
311,10.3667,0.0381,0.1137,1.4236,207.06,0.607,0.380
312,10.4000,16.3952,16.4022,171.2083,207.03,0.354,0.247
313,10.4333,0.0546,16.3989,171.2083,222.88,0.498,0.326
314,10.4667,0.0662,16.4376,171.2083,222.88,0.434,0.347
315,10.5000,45.2490,44.0509,199.0486,222.85,0.458,0.490
316,10.5333,31.9793,64.3058,199.2222,178.18,0.267,0.498
317,10.5667,0.6425,64.6023,199.2222,146.79,0.405,0.413
318,10.6000,26.9976,81.8126,199.2222,146.68,0.210,0.477
319,10.6333,1.3768,82.2775,199.2222,134.83,0.666,0.426
320,10.6667,0.7652,98.5066,199.0139,134.41,0.676,0.417
