frame,time,motion,luma,centroid_x,centroid_y
206,3.4333,0.0065,121.24,0.532,0.505
207,3.4500,0.0477,121.24,0.584,0.434
208,3.4667,0.0013,121.28,0.492,0.514
209,3.4833,0.0004,121.28,0.492,0.400
210,3.5000,0.0009,121.28,0.524,0.457
211,3.5167,0.0017,121.28,0.611,0.579
212,3.5333,0.0082,121.28,0.452,0.612
213,3.5500,0.0026,121.28,0.452,0.557
214,3.5667,0.1159,121.28,0.584,0.421
215,3.5833,0.0043,121.38,0.532,0.600
216,3.6000,0.0022,121.38,0.495,0.623
217,3.6167,0.0022,121.38,0.495,0.686
218,3.6333,0.0026,121.38,0.402,0.676
219,3.6500,0.0056,121.38,0.474,0.745
220,3.6667,0.0955,121.38,0.582,0.419
221,3.6833,0.0065,121.46,0.491,0.547
222,3.7000,0.0056,121.46,0.415,0.633
223,3.7167,0.0356,121.46,0.476,0.564
224,3.7333,0.0048,121.47,0.466,0.613
225,3.7500,0.0035,121.48,0.446,0.600
226,3.7667,0.0026,121.48,0.558,0.552
227,3.7833,0.0473,121.47,0.505,0.517
228,3.8000,0.0013,121.44,0.444,0.829
229,3.8167,0.0013,121.44,0.328,0.867
230,3.8333,0.0065,121.44,0.328,0.789
231,3.8500,0.0100,121.44,0.267,0.889
232,3.8667,0.0720,121.44,0.580,0.417
233,3.8833,0.0056,121.39,0.574,0.486
234,3.9000,0.0043,121.38,0.527,0.677
235,3.9167,0.0148,121.39,0.271,0.858
236,3.9333,0.0404,121.39,0.584,0.404
237,3.9500,0.0030,121.35,0.508,0.461
238,3.9667,0.0048,121.35,0.551,0.496
239,3.9833,0.0030,121.35,0.531,0.473
240,4.0000,0.0152,121.35,0.302,0.846
241,4.0167,0.0061,121.34,0.549,0.643
242,4.0333,0.0095,121.34,0.304,0.766
243,4.0500,0.0065,121.34,0.403,0.627
244,4.0667,0.0009,121.34,0.460,0.886
245,4.0833,0.0009,121.34,0.444,0.857
246,4.1000,0.0013,121.34,0.450,0.876
247,4.1167,0.0039,121.34,0.450,0.841
