frame,time,motion,luma,centroid_x,centroid_y
177,5.9059,19.1962,70.43,0.614,0.233
178,5.9393,6.6011,67.62,0.328,0.284
179,5.9726,5.0525,64.26,0.357,0.372
180,6.0060,2.4492,61.88,0.345,0.562
181,6.0394,1.8199,62.06,0.516,0.400
182,6.0727,2.3841,61.69,0.625,0.484
183,6.1061,1.5208,60.98,0.483,0.632
184,6.1395,1.7357,61.06,0.375,0.708
185,6.1728,2.6176,61.91,0.329,0.735
186,6.2062,4.1141,63.35,0.253,0.691
187,6.2396,7.2083,66.44,0.277,0.709
188,6.2729,7.6510,71.01,0.314,0.711
189,6.3063,22.1706,74.36,0.617,0.330
190,6.3397,6.1137,84.81,0.358,0.652
191,6.3730,6.1107,83.24,0.299,0.599
192,6.4064,8.6454,81.35,0.361,0.590
193,6.4398,9.7127,79.09,0.358,0.577
194,6.4731,9.5247,76.33,0.353,0.594
195,6.5065,6.4414,73.10,0.370,0.553
196,6.5399,9.0000,73.11,0.215,0.379
197,6.5732,7.3021,76.09,0.310,0.465
198,6.6066,6.3012,74.58,0.304,0.434
199,6.6400,4.1081,72.94,0.332,0.477
200,6.6733,3.3650,71.99,0.355,0.505
201,6.7067,2.1155,71.82,0.267,0.461
202,6.7401,5.0651,72.08,0.250,0.444
203,6.7734,3.2235,75.39,0.310,0.534
204,6.8068,2.6354,75.74,0.343,0.561
205,6.8402,2.3459,76.09,0.359,0.566
206,6.8735,1.8155,76.22,0.280,0.487
207,6.9069,2.0907,75.97,0.383,0.550
208,6.9403,1.9310,76.04,0.390,0.540
209,6.9736,1.9640,75.95,0.369,0.509
210,7.0070,1.4913,75.72,0.460,0.605
211,7.0404,0.9353,75.80,0.372,0.511
212,7.0737,1.4028,76.05,0.510,0.602
213,7.1071,1.3863,76.18,0.543,0.602
214,7.1405,1.3971,76.31,0.552,0.594
215,7.1738,1.1454,76.27,0.584,0.584
216,7.2072,0.7439,76.32,0.472,0.373
217,7.2406,1.5174,76.50,0.623,0.475
